Unnamed: 0,text,labels
3658,آیا به هر طریقی احساس مسئولیت شخص دیگری می کنید؟آیا می گویید سعی می کنید کمی بیش از حد زندگی آنها را تحت تأثیر قرار دهید؟,8
3659,می بینم ، متشکرم ، بیایید به سوال بعدی بروید تا سعی کنیم به ریشه احساسات خود برسیم.آیا احساس می کنید ، شاید مثل اینکه سعی در کنترل کسی دارید؟,8
3660,آیا سعی می کنید چیزی خاص از کسی بدست آورید؟,8
3661,آیا امیدوار هستید که بتوانید روی کسی یا چیز دیگری تأثیر بگذارید؟,8
3662,من از شما برای باز کردن من قدردانی می کنم.در همه اینها ، آیا خود را می بینید که سعی در تأثیرگذاری یا کنترل اقدامات شخص دیگری دارید؟,8
3663,من میفهمم.شاید کسی در زندگی شما همانطور که احساس می کنید رفتار نمی کند ، و ممکن است شما آنها را ترغیب به تغییر راه های خود کنید؟,8
3664,آیا واقعاً اذیت می شوید وقتی کسی کاری را انجام می دهد که امیدوار بود؟,8
3665,آیا فکر می کنید این امکان وجود دارد که در مدیریت احساسات منفی خود ، شما ممکن است رفتارهای کنترل کننده نسبت به کسی را در زندگی خود نشان دهید؟,8
3666,آیا فکر می کنید که می توانید سعی کنید شخص دیگری را کنترل کنید ، خواه قصد دارید یا نه؟,8
3667,آیا احساس نیاز به کنترل کسی در این مرحله از زندگی خود دارید؟,8
3668,باشه ، از این بابت متشکرمآیا فکر می کنید اغلب افراد یا چیزهایی را در زندگی خود بر عهده دارید؟,8
3669,ممنون که در این مورد با من صحبت کردیداحتمال دیگر این است که شما ممکن است سعی کنید شخص دیگری را کنترل کنید تا احساس اضطراب کمتری داشته باشید ، فکر می کنید این مورد ممکن است باشد؟,8
3670,به یک دلیل یا دلیل دیگر ، بسیار معمول است که بخواهیم چیزها یا افراد زندگی خود را کنترل کنیم ، به خصوص وقتی که ما یک تکه خشن را پشت سر می گذاریم و احساس می کنیم هیچ چیز به راه ما نمی رود.آیا این احتمال وجود دارد که شما سعی کنید کسی را که می شناسید کنترل کنید؟,8
3671,آیا احساس می کنید ممکن است سعی کنید نتیجه یک وضعیت را کنترل کنید ، وقتی فقط باید شیوه چیزها را بپذیرید و اجازه دهید همه چیز جریان یابد؟,8
3672,آیا شما اعتقاد دارید که می توانید شخص دیگری را دستکاری کنید ، حتی اگر این قصد شما نباشد؟,8
3673,آیا فکر می کنید در موقعیتی قرار دارید که سعی می کنید در نحوه رفتار شخص دیگری تأثیر بگذارد؟,8
3674,آیا این امکان وجود دارد که شما مضطرب باشید زیرا احساس می کنید شخص دیگری کارهایی را انجام می دهد که باید کنترل بیشتری بر آن داشته باشید؟,8
3675,می توان پذیرفت که ما نمی توانیم افکار یا اقدامات دیگران را کنترل کنیم.آیا خود را پیدا کرده اید که اخیراً سعی در کنترل کسی دارید؟لطفاً مطمئن باشید که من به خاطر آن قضاوت نمی کنم.,8
3676,آیا احساس می کنید ممکن است در حال حاضر سعی کنید روی شخص دیگری در زندگی خود تأثیر بگذارید؟,8
3677,متشکرم ، من می فهممآیا خود را می خواهید که بخواهید رفتار یا اقدامات شخص دیگری را در جهت درست هدایت کنید؟,8
3678,متشکرم ، من می خواهم به شما کمک کنم احساس بهتری داشته باشید ، زیرا می دانم اضطراب دشوار است.آیا این امکان وجود دارد که شما سعی در کنترل شخصی داشته باشید و این می تواند به احساس استرس بزرگ شما کمک کند؟,8
3679,آیا فکر می کنید این احتمال وجود دارد که روشی که شما رفتار می کنید به عنوان کنترل تعبیر شود؟,8
3680,آیا احساس می کنید که نیاز به کنترل شخص دیگری دارید ، زیرا احساس می کنید از کنترل خود خارج می شوید؟,8
3681,آیا فرصتی وجود دارد که بتوانید شخص دیگری را مجبور کنید ، شاید کسی که به آن اهمیت می دهید ، به گونه ای که می خواهید رفتار کنید؟,8
3682,آیا خود را پیدا کرده اید که اخیراً می خواهید کنترل بیشتری بر سایر افراد داشته باشید یا آرزو می کنید که بتوانید رفتار آنها را تغییر دهید؟,8
3683,آیا شما احساس مسئولیت شخص دیگری می کنید ، تا جایی که ممکن است سعی در تغییر یا اصلاح رفتار آنها داشته باشید؟,8
3684,آیا شما سعی می کنید بیش از حد کمک کنید ، شاید ، و این شخص به شما گوش نمی دهد؟,8
3685,آیا این احساس کنترل کننده ای است که شاید تجربه کنید ، مانند اینکه می خواهید یک وضعیت یا شخص را کنترل کنید؟,8
3686,آیا ممکن است این باشد که شما به طور ناخودآگاه سعی در هدایت یا راهنمایی رفتار شخص دیگر دارید؟,8
3687,آیا ترجیح می دهید در روابط رهبری کنید؟,8
3688,آیا فکر می کنید گاهی اوقات مردم را ترغیب می کنید به روشی که فکر می کنید باید رفتار کنند؟,8
3689,بدون مزاحمت ، آیا می توانم بپرسم آیا کسی در زندگی شما وجود دارد که احساس می کنید به گونه ای رفتار نمی کند که آرزو می کنید؟,8
3690,آیا فکر می کنید ممکن است دوست داشته باشید کنترل بیشتری بر شخص دیگری داشته باشید ، شاید کسی که با رفتار به روشی که فکر می کنید اشتباه است ، شما را مضطرب کند؟,8
3691,آیا شما اعتقاد دارید که تأثیر زیادی بر اقدامات و حالات دیگران دارید؟,8
3692,آیا این احتمال وجود دارد که شما همیشه خود را به خاطر چیزهایی که اشتباه می شوند ، مقصر بدانید ، حتی اگر آنها لزوماً تقصیر شما نباشند؟,9
3693,می بینم ، خوب است ، متشکرمبه تازگی ، آیا همیشه می فهمید که هر وقت چیزی طبق برنامه پیش نرود ، سرزنش خود را بر عهده می گیرید؟,9
3694,متشکرم ، من می خواهم دوباره در مورد احساس شما در مورد این اضطراب بپرسم.آیا تا به حال صدایی در درون خود دارید که به شما مراجعه کند ، به شما می گوید که این واقعاً همه چیز برای شما است ، که شما باید به خاطر این احساس مانند این را مقصر بدانید یا این تقصیر شماست که چیزی اشتباه پیش رفته است؟,9
3695,آیا همیشه وقتی اشتباه پیش می رود ، خود را سرزنش می کنید ، آرزو می کنید که به طور متفاوتی انجام داده اید و/یا اینکه روز را نجات داده اید؟,9
3696,آیا شما همیشه مسئولیت اشتباهی را بر عهده دارید؟,9
3697,آیا همیشه احساس می کنید که وقتی همه چیز اشتباه می شود ، تقصیر خودتان است؟,9
3698,آیا همیشه سرزنش بدبختی های خود را بر روی خود قرار می دهید؟,9
3699,آیا به جای اینکه برخی از سرزنش ها را به چیزهایی که در خارج از کنترل خود هستید ، همیشه به خودی خود خیلی سخت می روید؟,9
3700,آیا ممکن است این باشد که شما همیشه روی خود سخت هستید؟,9
3701,می بینم ، متشکرمآیا همیشه خود را مقصر می دانید وقتی چیزی پیش می رود ، حتی اگر تقصیر شما نباشد؟,9
3702,مشکلی نیست ، متشکرمآیا شما همیشه به حدی وضعیتی را می گیرید که احساس مسئولیت این شکست می کنید و معتقدید که همیشه تقصیر شماست؟,9
3703,آیا همیشه وقتی مشکلی پیش می آید مسئولیت را بر عهده می گیرید ، حتی اگر اصلاً تقصیر شما نباشد؟,9
3704,با تشکر از شما ، خاطرنشان کرد ، بیایید بیشتر بررسی کنیم که مشکلی نیست.بعضی اوقات ممکن است همه چیز اشتباه پیش برود یا کار نکند.وقتی این اتفاق بیفتد ، آیا احساس می کنید همیشه یکی از آنها تقصیر هستید؟,9
3705,آیا همیشه احساس می کنید وقتی همه چیز اشتباه می شود ، می خواهید خود را سرزنش کنید؟,9
3706,آیا همیشه تمایل دارید خود را به خاطر چیزهایی که در زندگی شما اشتباه می کنند سرزنش کنید؟,9
3707,می بینم ، متشکرمآیا فکر می کنید ، شاید ، که همیشه وقتی اشتباه پیش می رود ، خود را مقصر می دانید؟,9
3708,شاید شما بیش از حد خود را سخت گیر داشته باشید.آیا وقتی هر کاری اشتباه می شود ، همیشه خود را مقصر می دانید؟,9
3709,باشه متشکرم.آیا می گویید که اخیراً همیشه خود را مقصر و متهم می کنید ، هر زمان که مشکلی پیش بیاید؟,9
3710,آیا همیشه وقتی همه چیز طبق برنامه پیش نمی رود ، خود را سرزنش می کنید؟,9
3711,متاسفم که شما احساس خوبی ندارید ، و من نمی دانم که آیا خود را به خاطر آن مقصر می دانید.فکر می کنید همیشه خود را به خاطر هر مشکلی مقصر می دانید؟,9
3712,با تشکر ، احساسات و احساس شما معتبر هستند و دوست دارم بیشتر درک کنم.آیا همیشه احساس می کنید که مقصر هرگونه پیش بینی یا مسائل مربوط به زندگی خود هستید؟,9
3713,می بینم.آیا به درون خود نگاه می کنید ، آیا می گویید همیشه احساس پاسخگویی می کنید یا خود را متهم می کنید هر زمان که مشکلی پیش بیاید؟,9
3714,آیا وقتی چیزی اشتباه پیش می رود ، همیشه نسبت به خود احساس بدی می کنید؟,9
3715,وقتی چیزی پیش می رود ، آیا خود را همیشه به سمت داخل نگاه می کنید و سرزنش و اتهام خود را به خود جلب می کنید؟,9
3716,آیا متوجه می شوید که همیشه خود را به خاطر چیزهایی که اشتباه می شوند ، سرزنش می کنید ، حتی اگر آنها از کنترل شما خارج شوند؟,9
3717,آیا همیشه وقتی همه چیز اشتباه می شود ، خود را سرزنش می کنید؟,9
3718,خوب ، خوب استبا احساس اینكه این احساس را دارید ، آیا خودتان را می بینید كه همیشه خود را ضرب و شتم می كنید یا خود را پایین می آورید وقتی همه چیز به راه شما نرسد؟,9
3719,متشکرم ، من می خواهم اگر این با شما خوب باشد ، کمی عمیق تر حفر کنیم.وقتی اوضاع به شکلی که دوست دارید انجام نمی شود ، فکر می کنید همیشه خود را به خاطر آن سرزنش می کنید؟,9
3720,آیا احساس می کنید که هر زمان که مشکلی پیش بیاید ، تمایل دارید که همیشه خود را سرزنش و متهم کنید؟,9
3721,آیا همیشه خود را مسئول هر اتفاقی می دانید و خود را برای هرگونه شکست سرزنش می کنید؟,9
3722,آیا همیشه مقصر هستید که همه چیز به شکلی که باید معلوم نشود؟آیا وقتی همه چیز اشتباه می شود ، متهم هستید؟,9
3723,این احتمال وجود دارد که شما همیشه ممکن است خود را مقصر ببینید وقتی چیزی پیش می رود ، فکر می کنید این درست است؟,9
3724,آیا همیشه فکر می کنید وقتی همه چیز اشتباه می شود ، تقصیر شماست؟,9
3725,فکر می کنید همیشه خودتان سخت هستید؟,9
3726,آیا همیشه احساس می کنید که وقتی همه چیز به نتیجه نرسد ، تمام سرزنش ها را بر خود قرار می دهید؟,9
3727,من فقط می خواهم در مورد هرگونه احساس مقصر بودن که ممکن است تجربه کنید بپرسم.آیا همیشه احساس می کنید همه چیز تقصیر شماست؟,9
3728,اگر با شما خوب است ، سعی می کنم کمی بیشتر کمک کنم ، همانطور که پریشانی شما را می بینم.آیا ممکن است این باشد که شما بیش از حد خود را سخت می کنید ، همیشه وقتی چیزی پیش می رود ، خود را مقصر و متهم می کنید؟,9
3729,آیا فکر می کنید که شاید همیشه وقتی که کار نمی کند ، خود را سرزنش می کنید؟,9
3730,آیا همیشه احساس می کنید که احساسات منفی یا تجربیات خود تقصیر شما است؟,9
3731,آیا احساس می کنید وقتی فکر می کنید اوضاع پیش نمی رود ، همیشه ناخواسته به خود آسیب می رسانید؟,9
3732,آیا احساس می کنید همیشه خود را دلیل اشتباه اتفاقات می کنید؟,9
3733,آیا همیشه احساس می کنید چیزهایی که اشتباه می شوند تقصیر شما هستند؟,9
3734,متشکرم.در اینجا هیچ پاسخ درست یا اشتباهی وجود ندارد ، خوب است که فقط چیزها را کشف کنید.آیا فکر می کنید وقتی همه چیز به روشی که می خواهید انجام ندهید ، همیشه مسئول هستید؟,9
3735,آیا احساس می کنید همیشه وقتی یک وضعیت اشتباه پیش می رود ، مقصر هستید؟,9
3736,آیا شما اعتقاد دارید که وقتی همه چیز برای برنامه ریزی پیش نمی رود ، همیشه باید روی خود سخت باشید؟,9
3737,آیا شما همیشه مسئولیت را بر عهده دارید ، حتی اگر ممکن است تقصیر شما نباشد؟,9
3738,آیا همیشه احساس می کنید که مسئول چیزهایی هستید که در واقع خارج از کنترل شما هستند؟,9
3739,آیا همیشه در مورد نحوه ظاهر شدن اوضاع در زندگی خود احساس مسئولیت می کنید؟,9
3740,آیا همیشه اعتقاد دارید که مقصر این اتفاقات اشتباه یا ناکامی هستید؟,9
3741,آیا وقتی چیزی اشتباه پیش می رود ، چیزهایی را به قلب خود می گیرید ، تمایل دارید که همیشه خود را به خاطر هرگونه اشتباه سرزنش کنید؟,9
3742,وقتی با مردم صحبت می کنید ، فکر می کنید در گوش دادن و درک دیدگاه آنها مهارت دارید؟,10
3743,من می خواهم در مورد الگوهای فکر خود اکنون کمی از شما بپرسم ، خوب است.به طور کلی ، آیا خود را به عنوان کسی می بینید که بدون تعصب به دیگران گوش می دهد؟,10
3744,بیایید اکنون به زندگی روزمره خود نگاهی بیندازیم.وقتی با مردم صحبت می کنید ، وقتی در مورد چیزها گپ می زنید و نظرات خود را ابراز می کنید ، آیا در مورد دیدگاه های مختلف مردم فکر می کنید؟,10
3745,با فرض اینکه افراد دیگری به نوعی در این وضعیت درگیر هستند ، آیا سعی کرده اید از دیدگاه آنها در مورد آن فکر کنید؟,10
3746,آیا می توانید به زمانی فکر کنید که کسی چیزی را گفته است که نظر شما را تغییر داده است؟,10
3747,آیا شما به درستی دیدگاه ها و دیدگاه های افراد دیگری را که ممکن است به نوعی در این وضعیت شرکت داشته باشند ، در نظر گرفته اید؟,10
3748,آیا همیشه هر زمان که آنها را به شما ارائه دهند ، دیدگاه دیگران را در نظر می گیرید؟,10
3749,آیا احساس می کنید همیشه تمام تلاش خود را می کنید تا با دقت به دیگران گوش دهید و واقعاً سعی در درک آنها در طول مکالمات دارید؟,10
3750,بعضی اوقات با چشم انداز خودمان می توان چشمک زد.آیا شما به طور معمول به نقاط دید دیگران باز هستید؟,10
3751,ممنون که به آن پاسخ دادیدآیا تا به حال سعی کرده اید چیزهایی را از دیدگاه متفاوت ببینید ، سعی کنید خود را در کفش شخص دیگری قرار دهید؟,10
3752,در تعامل های گذشته آیا شما اعتقاد دارید که همیشه نظرات دیگری را گوش داده اید و شنیده اید؟,10
3753,متشکرم.فکر می کنید به مکالمات دیگری که داشته اید ، فکر می کنید که کاملاً گوش داده اید و دیدگاه دیگران را در نظر گرفته اید؟,10
3754,اکنون ، من می خواهم به مکالمه هایی که با دوستان ، خانواده یا همکاران خود داشته اید فکر کنید.آیا احساس می کنید در گوش دادن به نظرات افراد دیگر و در نظر گرفتن همه دیدگاه ها با درک خوب هستید؟,10
3755,من میفهمم.آیا احساس می کنید می توانید به دیگران گوش دهید تا به شما در رسیدن به کارها کمک کند؟,10
3756,آیا تا به حال دیدگاه های دیگری را که در مکالمات قبلی به شما ارائه شده است در نظر گرفته اید؟,10
3757,من می فهمم که شما چه احساسی دارید و به هیچ وجه مایل به توهین به شما نیستید ، اما باید در مورد چگونگی تعامل با افراد دیگر و ایده های آنها بپرسم.آیا در بحث های قبلی که در مورد این موضوع و در مورد سایر موضوعات وجود دارد ، دیدگاه افراد دیگر را در نظر گرفته اید؟,10
3758,وقتی با دیگران صحبت می کنید ، آیا معمولاً سعی می کنید دیدگاه آنها را درک کنید؟,10
3759,لطفاً به من بگویید ، آیا معمولاً برای شما آسان است که در مکالمه شرکت کنید و به دیگران گوش دهید؟,10
3760,آیا در نظر گرفته اید که افراد دیگر چه فکر می کنند؟,10
3761,آیا می گویید که همیشه وقتی با آنها گپ می زنید ، می توانید دیدگاه و نظر کسی را در نظر بگیرید؟,10
3762,با تشکر ، من از صداقت شما قدردانی می کنم و به نظر می رسد شما یک فرد بسیار باز است ، اما گاهی اوقات آسان است که به اعتقادات ما وابسته باشید و این می تواند مانع از رشد ما به عنوان افراد شود.با تمام صداقت ، آیا احساس می کنید که همیشه توانسته اید دیدگاه های دیگران را بر عهده بگیرید؟,10
3763,در مکالمات گذشته که با دوستان یا عزیزان داشته اید ، آیا همیشه هر زمان که آنها را با خود به اشتراک گذاشته اند ، دیدگاه آنها را در نظر گرفته اید؟,10
3764,آیا همیشه به همه گوش می دهید که با شما صحبت می کنند؟,10
3765,آیا هنگام مکالمه در گذشته ، فکر می کنید همیشه نکاتی را که توسط افراد دیگر ارائه شده است کاملاً در نظر گرفته اید؟,10
3766,آیا شما ، با تمام صداقت ، همچنین در مورد اینکه دیگران به دلیل سخنان و یا اقدامات شما چگونه احساس می کنند ، فکر کرده اید و آیا دیدگاه آنها را در نظر گرفته اید؟,10
3767,آیا با تمام صداقت می گویید که شما قادر به دیدن چیزهایی از دیدگاه افراد دیگر هستید؟,10
3768,باشه متشکرم.در مکالمات گذشته ، آیا تا به حال سعی کرده اید از دیدگاه شخص دیگر به چیزهایی نگاه کنید تا اوضاع را بهتر درک کنید؟,10
3769,آیا فکر می کنید برای شما مفید است که از دیدگاه شخص دیگر به چیزهایی نگاه کنید؟,10
3770,من می خواهم که شما با دقت فکر کنید و صادقانه به من بگویید ، اگر فکر می کنید اخیراً به توصیه های دیگران گوش کرده اید و فکر می کنید ارزش آن را دارد که این توصیه ها را انجام دهید.,10
3771,به طور کلی ، فکر می کنید همیشه به دیدگاه های دیگران گوش می دهید و توجه می کنید که چرا آنها کاری را انجام می دهند؟,10
3772,آیا اصلاً در مورد آنچه دیگران ممکن است توصیه کرده اند فکر کرده اید و اکنون می تواند به شما کمک کند؟,10
3773,فقط گاهی اوقات می توان یک طرف یک استدلال را مشاهده کرد.آیا احساس می کنید همیشه با ذهن باز به مکالمات نزدیک می شوید؟,10
3774,لطفاً به مکالمات قبلی با افراد دیگر فکر کنید.در مکالمات قبلی که داشته اید ، آیا دیدگاه های شخص دیگر را در نظر گرفتید ، حتی اگر آنها با خود شما متفاوت باشند؟,10
3775,آیا موافقت می کنید که دیدگاه های مختلف در مورد همین موضوع می تواند ما را به سمت سایر امکانات باز کند؟,10
3776,آیا هنگام صحبت با افراد دیگر ، احساس می کنید نظرات آنها را در نظر می گیرید؟,10
3777,من می بینم ، متشکرم ، و در مورد نحوه ارتباط شما با دیگران.آیا می توانید با صداقت بگویید که احساسات دیگران را مورد توجه قرار داده اید و با دقت به آنچه آنها باید به شما بگویند گوش می دهید؟,10
3778,من نمی دانم ، آیا شما سعی کرده اید با دقت گوش دهید و دیدگاه های دیگری را که توسط کسانی که دوستشان دارید مطرح کنید؟,10
3779,آیا همیشه در زندگی خود به مردم گوش کرده اید و هر زمان که با آنها صحبت کرده اید ، دیدگاه آنها را در مورد چیزها در نظر گرفته اید؟,10
3780,آیا همیشه مایل به شنیدن توصیه های دیگران هستید؟,10
3781,به عقب نگاه می کنید ، آیا همیشه سعی کرده اید خود را در کفش دیگران قرار دهید؟,10
3782,آیا می گویید که همیشه در گوش دادن به نظرات افراد دیگر باز بوده اید؟,10
3783,آیا احساس می کنید نظرات دیگران معتبر است و آیا به آنها گوش می دهید؟,10
3784,آیا فکر می کنید به اندازه کافی با دقت گوش کرده اید که دیگران سعی در گفتن شما کرده اند؟,10
3785,آیا شما کاملاً از طرف دیگر وضعیت فعلی خود آگاه هستید ، آیا می دانید یا تا به حال تأثیر دیگران را در نظر گرفته اید؟,10
3786,لطفا به من کمک کنید تا درک کنم چون می خواهم از هر راهی که می توانم از شما پشتیبانی کنم.آیا احساس می کنید در نظر گرفتن دیدگاه های دیگران خوب هستید؟,10
3787,آیا به طور معمول ملاحظات دیگران را به عهده می گیرید؟,10
3788,آیا فکر می کنید گوش دادن به عقایدی که با شما متفاوت است ، آسان است؟,10
3789,آیا خود را کسی می دانید که برای شنیدن نظرات دیگران باز است؟,10
3790,آیا فکر می کنید همیشه قادر به در نظر گرفتن نظرات دیگران در مورد موضوعات و موارد هستید؟,10
3791,در گفتگوهای اخیر که با مردم داشته اید ، آیا دیدگاه ها و دیدگاه های آنها را کاملاً در نظر گرفته اید و سعی کرده اید اوضاع را از طریق چشمان آنها مشاهده کنید؟,10
3792,آیا الان شخصاً سخت می گذرانید؟,11
3793,برای اینکه بتوانم به شما کمک کنم ، باید بدانم که آیا اتفاق عمده ای در زندگی شما رخ داده است یا خیر.آیا احساس می کنید در حال حاضر به خصوص در محل کار ، در خانه و یا با دوستانش به خصوص سختی می گذرانید؟,11
3794,با تشکر از صبر شما در پاسخ به این سؤالات ، من می خواهم به این موضوع توجه کنم که واقعاً در حال حاضر ، واقعاً در حال گذر از آن هستید.آیا این اضطراب واقعاً بدتر از آن چیزی است که ما در مورد آن صحبت کردیم ، آیا شما واقعاً به دلیل چیز بزرگی که در زندگی شما اتفاق می افتد رنج می برید؟,11
3795,آیا در حال حاضر چیزی به خصوص از بین می رود ، آیا شما در زندگی خود مشکلات اساسی دارید؟,11
3796,آیا شما با هرگونه مشکلات شخصی (مانند عزیزان یا سقوط با دوستان) دست و پنجه نرم می کنید؟,11
3797,آیا در هر یک از روابط خود یا به طور کلی در زندگی مشکل دارید؟,11
3798,آیا احساس می کنید در حال عبور از برخی از مشکلات و مشکلات اجتماعی یا اجتماعی هستید؟,11
3799,آیا چیزی شخصی وجود دارد که باعث ایجاد این افکار منفی شود؟,11
3800,به نظر می رسد که ممکن است اوقات سختی داشته باشید ، لطفاً بدانید که می توانید با من صحبت کنید.آیا چیزی به خصوص در زندگی شما ناراحت کننده است؟,11
3801,من میفهمم.آیا احساس می کنید در زندگی خود به یک لکه خشن برخورد کرده اید؟,11
3802,آیا در زندگی شخصی شما چیزی وجود دارد که بر جایی که هستید تأثیر منفی می گذارد و در حال حاضر چه کاری انجام می دهید؟,11
3803,آیا احساس می کنید در حال حاضر دوره سختی از زندگی خود را پشت سر می گذارید؟,11
3804,آیا می توانم بپرسم که آیا شما در حال حاضر در زندگی خود مشکلات خاصی یا سختی را تجربه کرده اید ، که ممکن است باعث نگرانی یا پریشانی بیش از حد شود؟,11
3805,آیا چیزی را پشت سر می گذارید که شما را مصرف کند یا شما را تحت تأثیر قرار دهد؟,11
3806,آیا شما مسائل شخصی مانند Difficate با یک دوست عزیز دارید یا با یک دوست از هم جدا شدید؟,11
3807,از اینکه با من باز بودید متشکرم ، من واقعاً از آن قدردانی می کنم.آیا می توانم بپرسم که آیا شما با عزیزان یا دوستان برخی از مسائل را تجربه کرده اید یا با هر رویداد مهم دیگر ناراحت کننده برخورد کرده اید؟,11
3808,آیا اخیراً اتفاقی افتاده است که ممکن است از نظر عاطفی شما را تحت تأثیر قرار دهد؟مانند تغییر در رابطه با کسی.,11
3809,لطفاً به یاد داشته باشید که این یک فضای امن است و من اینجا هستم تا به شما کمک کنم احساس بهتری داشته باشید.اگر ممکن است بپرسم ، آیا شما احساس می کنید که در حال حاضر یک بحران شخصی را پشت سر می گذارید (به عنوان مثال با عزیزان مشکل دارید یا با دوستان خود در کنار هم قرار می گیرید)؟,11
3810,آیا اتفاقاً در زندگی شما ناراحت کننده است که می تواند بر احساس شما تأثیر بگذارد؟,11
3811,من نگران احساس شما هستم.آیا در حال حاضر به خصوص در زندگی خود زمان سختی دارید؟,11
3812,از همه چیزهایی که تاکنون به اشتراک گذاشته اید متشکرم.اگر ممکن است بپرسم ، آیا احساس می کنید در یک وضعیت به خصوص دشوار ، چه با خانواده ، دوستان یا عزیزان ، در حال گذر از وضعیت دشوار هستید؟,11
3813,اگر این سؤالات ممکن است کمی شخصی به نظر برسد عذرخواهی می کنم.آیا شاید شما یک بحران شخصی یا فوریت به نوعی تجربه کرده اید و آیا این علت احساسات شما است؟,11
3814,آیا احساس می کنید ممکن است در حال حاضر یک بحران شخصی را پشت سر بگذارید؟,11
3815,آیا در زندگی شخصی شما چیزی وجود دارد که در حال حاضر باعث استرس اضافی شود؟,11
3816,اگر ممکن است بپرسم ، آیا شما در حال حاضر برخی از مسائل شخصی را پشت سر می گذارید که باعث می شود شما مشکل سختی داشته باشید؟,11
3817,آیا در زندگی خود آسیب های شخصی را پشت سر می گذارید؟,11
3818,با تشکر از شما برای باز و صادق بودن ، من می خواهم مطمئن شوم که حال شما خوب است.آیا با توجه به همه چیز در حال انجام ، آیا در حال حاضر رنج های اجتماعی و شخصی شما در حال حاضر به شدت سخت است؟,11
3819,آیا در زندگی شخصی شما اتفاقی افتاده است که ممکن است با آن مشکل داشته باشید؟,11
3820,در حالی که طبیعی است که با برخی از مشکلات زندگی روبرو شوید ، وقایع اساسی مانند شکستن با عزیزان یا سقوط با دوستان ، گاهی اوقات می تواند به یک بحران شخصی برسد.آیا فکر می کنید ممکن است در حال حاضر یک بحران جدی را پشت سر بگذارید؟,11
3821,من می خواهم از شما بپرسم که به طور کلی اوضاع در زندگی شما چگونه پیش می رود.در حال حاضر ، آیا احساس می کنید مسائل حل نشده با دوستان یا خانواده وجود دارد؟,11
3822,آیا یک رویداد اخیر بین شما و شخص دیگری وجود دارد که باعث می شود احساس ناخوشایندی یا افسردگی کنید؟,11
3823,امیدوارم که بتوانید به اندازه کافی به من اعتماد کنید تا در صورت نیاز به کمک به من اطلاع دهید.آیا احساس می کنید در حال حاضر واقعاً سخت می گذرانید؟,11
3824,بسیار متداول است که مردم وقتی همه چیز در زندگی شخصی خود خوب پیش نمی روند ، مضطرب شوند.آیا در زندگی شخصی خود زمان استرس زا تر از حد معمول دارید (به عنوان مثال مشکلی برای عزیزان یا دوستان)؟,11
3825,آیا اتفاق بزرگی در زندگی شما رخ می دهد که ممکن است باعث اضطراب شما شود؟,11
3826,من می خواهم بدانم که در حال حاضر چیزهای دیگر در زندگی شما و روابط شما چگونه پیش می روند.آیا این امکان وجود دارد که شما در حال حاضر یک تکه مخصوصاً خشن را پشت سر بگذارید یا با مشکلات اساسی روبرو شوید؟,11
3827,باز هم متشکرم ، من فقط می خواهم اطمینان حاصل کنم که به طور کلی همه چیز خوب است.آیا بخشی از زندگی شما وجود دارد که اخیراً شما را نگران کند؟,11
3828,شاید استرس شما ناشی از چیزی دشوار باشد که شخصاً از آن عبور می کنید.آیا با عزیزان یا دوستان مشکلی را تجربه می کنید؟,11
3829,متشکرم ، من می خواهم در مورد نحوه احساس شما به طور کلی بیشتر بدانم.آیا در حال حاضر به احتمال زیاد مشکلات شخصی را تجربه می کنید؟,11
3830,آیا در حال حاضر به خصوص دشوار است؟آیا احساس می کنید به کمک نیاز دارید؟,11
3831,آیا احساس می کنید افرادی که آنها را دوست دارید و به آنها اهمیت می دهید ، نمی فهمید که در این زمان دشوار چه می گذرانید؟,11
3832,آیا در حال حاضر در زندگی شما اتفاق بزرگی رخ داده است که ممکن است باعث شود شما چنین احساسی داشته باشید؟,11
3833,آیا در زندگی شما به خصوص استرس زا اتفاق می افتد؟,11
3834,در حال حاضر همه چیز باید برای شما بسیار دشوار باشد ، بنابراین من نمی دانم که آیا اتفاق عمده ای رخ می دهد یا خیر.آیا در زندگی شما اتفاق می افتد که احساس بزرگتر از حد معمول کند؟,11
3835,آیا این یک دوره به خصوص چالش برانگیز در زندگی شما در حال حاضر است؟,11
3836,آیا می توان گفت که شما در حال حاضر در زندگی شخصی خود ، به عنوان مثال در روابط با عزیزان یا دوستان ، شرایط سختی را تجربه می کنید؟,11
3837,آیا با افرادی که در حال حاضر به آنها نزدیکتر هستید ، مسائل مهم یا عواقب اصلی وجود دارد؟,11
3838,آیا در حال حاضر در زندگی شما مواردی وجود دارد که به طور خاص با آن دست و پنجه نرم می کنید؟,11
3839,آیا با افراد زندگی خود روابط تنگاتنگ دارید و این باعث ناراحتی شما می شود؟,11
3840,آیا در حال حاضر در زندگی خود مشکلات شخصی یا مشکل دارید؟,11
3841,در این لحظه از زمان ، آیا درگیری اساسی در زندگی شما وجود دارد؟,11
3842,خوشحالم که این را شنیدم!آیا دوست دارید من یک پروتکل را توصیه کنم تا امیدوارم مثبت شما را حتی بیشتر تقویت کند؟,12
3843,اوه ، شنیدن آن واقعاً عالی است!اگر به من اجازه دهید ، می خواهم یک پروتکل را برای مطابقت با احساس فعلی شما توصیه کنم.,12
